track0,track2,track4,track6,track8,track10,track12,track14,track16,track18,speedX,angleToTrackAxis,trackPosition,distanceFromStartLine,steering,acceleration,brake
7.33557,8.42227,14.3467,26.306,61.0736,69.0885,14.9471,7.46975,4.25453,3.66479,1.68867,-0.00860422,-0.333696,5759.11,0.20148226618766785,0.5600000023841858,0.0
7.33484,8.42013,14.3396,26.2838,60.9617,69.4484,14.9649,7.47418,4.25606,3.66565,2.14161,-0.00883025,-0.33354,5759.12,0.20109517872333527,0.5600000023841858,0.0
7.33411,8.41747,14.329,26.2482,60.7739,70.0701,14.9911,7.48091,4.25802,3.66638,2.61815,-0.00922173,-0.333407,5759.14,0.20051206648349762,0.5600000023841858,0.0
7.33325,8.41492,14.3187,26.2135,60.5975,70.6652,15.018,7.48752,4.25981,3.66711,3.1756,-0.00959175,-0.333274,5759.15,0.1999562531709671,0.5600000023841858,0.0
7.33264,8.41207,14.3064,26.1732,60.3857,71.3922,15.0482,7.4945,4.26151,3.66772,3.61435,-0.01004,-0.333163,5759.17,0.19931486248970032,0.5600000023841858,0.0
7.3324,8.40891,14.2935,26.1269,60.1426,72.2606,15.083,7.50264,4.26351,3.66821,4.19307,-0.0105631,-0.333074,5759.2,0.1985921710729599,0.5600000023841858,0.0
7.33118,8.40446,14.2749,26.0659,59.8324,73.4052,15.1295,7.51429,4.26665,3.66956,4.74319,-0.0112292,-0.332852,5759.22,0.1976027488708496,0.5600000023841858,0.0
7.32971,8.39973,14.2569,26.007,59.5344,74.5389,15.1768,7.52622,4.27006,3.67114,5.19757,-0.0118663,-0.332564,5759.25,0.19660821557044983,0.5600000023841858,0.0
7.32825,8.39483,14.2376,25.943,59.212,75.8286,15.2276,7.5388,4.27353,3.67261,5.69814,-0.012572,-0.33232,5759.28,0.19555434584617615,0.5600000023841858,0.0
7.32703,8.3897,14.2167,25.8747,58.8688,77.2663,15.2817,7.55177,4.27683,3.67395,6.21916,-0.0133321,-0.332076,5759.31,0.19443121552467346,0.5600000023841858,0.0
7.32593,8.38452,14.1959,25.8025,58.5079,78.8493,15.3393,7.56528,4.28051,3.67517,6.75113,-0.0141427,-0.331854,5759.35,0.19325780868530273,0.5600000023841858,0.0
7.32422,8.37805,14.1705,25.72,58.0993,80.7408,15.4075,7.5822,4.28515,3.67712,7.29329,-0.0150654,-0.331521,5759.39,0.19187100231647491,0.5600000023841858,0.0
7.32214,8.37088,14.1441,25.6335,57.6795,82.7982,15.4802,7.60015,4.2901,3.67932,7.79975,-0.01602,-0.331121,5759.43,0.19040091335773468,0.5600000023841858,0.0
7.32007,8.36399,14.1167,25.5451,57.2495,85.0466,15.5552,7.61808,4.29525,3.68164,8.29054,-0.0170142,-0.330722,5759.48,0.1888810396194458,0.5600000023841858,0.0
